id,age_group_det,pop,deaths,f_age
08315,ALT015B20,14685,6,15
08315,ALT020B25,14646,1,20
08315,ALT025B30,14789,5,25
08315,ALT030B35,14557,6,30
08315,ALT035B40,15054,8,35
08315,ALT040B45,14940,15,40
08315,ALT045B50,20028,32,45
08315,ALT050B55,22641,48,50
08315,ALT055B60,19949,73,55
08315,ALT060B65,17038,110,60
08315,ALT065B70,14711,157,65
08315,ALT070B75,11584,173,70
08315,ALT075B80,13555,306,75
08315,ALT080B85,8152,396,80
08315,ALT085UM,7130,997,85
08316,ALT000,1549,8,0
08316,ALT001B05,5990,2,1
08316,ALT005B10,7453,1,5
08316,ALT010B15,7998,1,10
08316,ALT015B20,9169,2,15
08316,ALT020B25,8893,4,20
08316,ALT025B30,9251,6,25
08316,ALT030B35,9395,3,30
08316,ALT035B40,9485,10,35
08316,ALT040B45,9625,10,40
08316,ALT045B50,12862,26,45
08316,ALT050B55,14500,32,50
08316,ALT055B60,12965,59,55
08316,ALT060B65,10952,83,60
08316,ALT065B70,8876,94,65
08316,ALT070B75,6928,106,70
08316,ALT075B80,8186,206,75
08316,ALT080B85,4975,280,80
08316,ALT085UM,4199,620,85
08317,ALT000,4004,13,0
08317,ALT001B05,15812,2,1
08317,ALT005B10,19366,0,5
08317,ALT010B15,20711,2,10
08317,ALT015B20,23650,7,15
08317,ALT020B25,23785,8,20
08317,ALT025B30,25796,10,25
08317,ALT030B35,24804,19,30
08317,ALT035B40,24198,24,35
08317,ALT040B45,24376,25,40
08317,ALT045B50,32745,47,45
08317,ALT050B55,36630,112,50
08317,ALT055B60,33187,154,55
08317,ALT060B65,28049,210,60
08317,ALT065B70,23046,248,65
08317,ALT070B75,16211,317,70
08317,ALT075B80,21364,609,75
08317,ALT080B85,13562,730,80
08317,ALT085UM,12063,1822,85
08325,ALT000,1366,7,0
08325,ALT001B05,5117,1,1
08325,ALT005B10,6409,1,5
08325,ALT010B15,6917,1,10
08325,ALT015B20,8128,0,15
08325,ALT020B25,7688,4,20
08325,ALT025B30,8204,1,25
08325,ALT030B35,7794,6,30
08325,ALT035B40,7738,1,35
08325,ALT040B45,8034,10,40
08325,ALT045B50,10664,20,45
08325,ALT050B55,12134,41,50
08325,ALT055B60,10700,54,55
08325,ALT060B65,8659,54,60
08325,ALT065B70,7388,78,65
08325,ALT070B75,5728,111,70
08325,ALT075B80,7487,227,75
08325,ALT080B85,4511,282,80
08325,ALT085UM,3661,585,85
08326,ALT000,1931,12,0
08326,ALT001B05,7412,0,1
08326,ALT005B10,9282,0,5
08326,ALT010B15,9692,0,10
08326,ALT015B20,11413,2,15
08326,ALT020B25,12410,10,20
08326,ALT025B30,13589,8,25
08326,ALT030B35,12570,6,30
08326,ALT035B40,12082,15,35
08326,ALT040B45,11568,18,40
08326,ALT045B50,15052,32,45
08326,ALT050B55,17245,67,50
08326,ALT055B60,16091,75,55
08326,ALT060B65,13555,100,60
08326,ALT065B70,11657,145,65
08326,ALT070B75,9180,174,70
08326,ALT075B80,11450,332,75
08326,ALT080B85,7565,410,80
08326,ALT085UM,6340,896,85
08327,ALT000,1451,5,0
08327,ALT001B05,5449,0,1
08327,ALT005B10,6781,0,5
08327,ALT010B15,7242,0,10
08327,ALT015B20,8087,0,15
08327,ALT020B25,7927,2,20
08327,ALT025B30,9042,0,25
08327,ALT030B35,8598,5,30
08327,ALT035B40,8433,6,35
08327,ALT040B45,8321,7,40
08327,ALT045B50,10132,24,45
08327,ALT050B55,11213,29,50
08327,ALT055B60,10270,48,55
08327,ALT060B65,8453,75,60
08327,ALT065B70,6865,77,65
08327,ALT070B75,5127,109,70
08327,ALT075B80,6710,215,75
08327,ALT080B85,4415,196,80
08327,ALT085UM,3603,549,85
08335,ALT000,2695,13,0
08335,ALT001B05,9939,1,1
08335,ALT005B10,12334,0,5
08335,ALT010B15,12901,4,10
08335,ALT015B20,15860,5,15
08335,ALT020B25,20791,6,20
08335,ALT025B30,18778,7,25
08335,ALT030B35,17094,8,30
08335,ALT035B40,15974,14,35
08335,ALT040B45,15750,13,40
08335,ALT045B50,21128,44,45
08335,ALT050B55,23706,76,50
08335,ALT055B60,20454,92,55
08335,ALT060B65,16746,132,60
08335,ALT065B70,14662,182,65
08335,ALT070B75,12211,231,70
08335,ALT075B80,14470,424,75
08335,ALT080B85,9035,441,80
08335,ALT085UM,7663,1195,85
08336,ALT000,2248,7,0
08336,ALT001B05,8531,0,1
08336,ALT005B10,10774,1,5
08336,ALT010B15,11051,0,10
08336,ALT015B20,12699,1,15
08336,ALT020B25,12377,5,20
08336,ALT025B30,13696,11,25
08336,ALT030B35,13807,5,30
08336,ALT035B40,13578,13,35
08336,ALT040B45,13449,19,40
08336,ALT045B50,17809,33,45
08336,ALT050B55,20091,58,50
08336,ALT055B60,17999,87,55
08336,ALT060B65,13973,89,60
08336,ALT065B70,11681,154,65
08336,ALT070B75,9219,186,70
08336,ALT075B80,11182,359,75
08336,ALT080B85,7453,424,80
08336,ALT085UM,5928,864,85
08337,ALT000,1629,9,0
08337,ALT001B05,6335,0,1
08337,ALT005B10,8057,1,5
08337,ALT010B15,8492,0,10
08337,ALT015B20,9776,5,15
08337,ALT020B25,9154,3,20
08337,ALT025B30,10024,3,25
08337,ALT030B35,9856,8,30
08337,ALT035B40,9727,10,35
08337,ALT040B45,9646,10,40
08337,ALT045B50,12596,16,45
08337,ALT050B55,14481,48,50
08337,ALT055B60,13087,59,55
08337,ALT060B65,11122,87,60
08337,ALT065B70,9353,116,65
08337,ALT070B75,6868,144,70
08337,ALT075B80,8584,277,75
08337,ALT080B85,5399,373,80
08337,ALT085UM,4666,669,85
08415,ALT000,2771,7,0
08415,ALT001B05,10382,1,1
08415,ALT005B10,12893,2,5
08415,ALT010B15,13704,1,10
08415,ALT015B20,15817,6,15
08415,ALT020B25,17115,3,20
08415,ALT025B30,18006,9,25
08415,ALT030B35,17023,3,30
08415,ALT035B40,16819,10,35
08415,ALT040B45,17186,17,40
08415,ALT045B50,22027,35,45
08415,ALT050B55,24237,64,50
08415,ALT055B60,21138,111,55
08415,ALT060B65,17566,123,60
08415,ALT065B70,14480,149,65
08415,ALT070B75,11506,235,70
08415,ALT075B80,14454,393,75
08415,ALT080B85,9348,526,80
08415,ALT085UM,7610,1094,85
08416,ALT000,2317,9,0
08416,ALT001B05,8419,0,1
08416,ALT005B10,10093,1,5
08416,ALT010B15,10515,1,10
08416,ALT015B20,13178,1,15
08416,ALT020B25,19800,4,20
08416,ALT025B30,18786,5,25
08416,ALT030B35,15521,8,30
08416,ALT035B40,13364,14,35
08416,ALT040B45,12687,13,40
08416,ALT045B50,15735,20,45
08416,ALT050B55,17857,53,50
08416,ALT055B60,15872,64,55
08416,ALT060B65,12952,88,60
08416,ALT065B70,10160,107,65
08416,ALT070B75,7774,117,70
08416,ALT075B80,8994,258,75
08416,ALT080B85,5660,296,80
08416,ALT085UM,4951,685,85
08417,ALT000,1611,9,0
08417,ALT001B05,6266,1,1
08417,ALT005B10,8062,1,5
08417,ALT010B15,8802,2,10
08417,ALT015B20,10305,6,15
08417,ALT020B25,10694,5,20
08417,ALT025B30,11045,4,25
08417,ALT030B35,10549,9,30
08417,ALT035B40,10283,8,35
08417,ALT040B45,10840,12,40
08417,ALT045B50,14255,27,45
08417,ALT050B55,16532,59,50
08417,ALT055B60,15109,66,55
08417,ALT060B65,12366,110,60
08417,ALT065B70,10434,140,65
08417,ALT070B75,7810,153,70
08417,ALT075B80,10050,326,75
08417,ALT080B85,6743,331,80
08417,ALT085UM,5645,843,85
08421,ALT000,1308,3,0
08421,ALT001B05,4629,2,1
08421,ALT005B10,5494,2,5
08421,ALT010B15,5318,0,10
08421,ALT015B20,6386,2,15
08421,ALT020B25,9806,1,20
08421,ALT025B30,10938,3,25
08421,ALT030B35,9548,4,30
08421,ALT035B40,8426,10,35
08421,ALT040B45,7748,11,40
08421,ALT045B50,8643,12,45
08421,ALT050B55,8693,27,50
08421,ALT055B60,7595,57,55
08421,ALT060B65,6666,46,60
08421,ALT065B70,5763,68,65
08421,ALT070B75,4924,94,70
08421,ALT075B80,5514,184,75
08421,ALT080B85,3320,147,80
08421,ALT085UM,3234,450,85
08425,ALT000,1971,4,0
08425,ALT001B05,7387,2,1
08425,ALT005B10,9319,1,5
08425,ALT010B15,10143,1,10
08425,ALT015B20,11654,2,15
08425,ALT020B25,11312,0,20
08425,ALT025B30,11883,8,25
08425,ALT030B35,11418,4,30
08425,ALT035B40,11725,7,35
08425,ALT040B45,11756,12,40
08425,ALT045B50,15039,25,45
08425,ALT050B55,16745,34,50
08425,ALT055B60,14555,70,55
08425,ALT060B65,11898,94,60
08425,ALT065B70,9760,107,65
08425,ALT070B75,7250,138,70
08425,ALT075B80,9041,277,75
08425,ALT080B85,5507,303,80
08425,ALT085UM,4955,730,85
08426,ALT000,2024,8,0
08426,ALT001B05,7807,0,1
08426,ALT005B10,9737,0,5
08426,ALT010B15,10245,1,10
08426,ALT015B20,11733,7,15
08426,ALT020B25,11385,6,20
08426,ALT025B30,12593,4,25
08426,ALT030B35,12270,5,30
08426,ALT035B40,11840,7,35
08426,ALT040B45,12223,17,40
08426,ALT045B50,15240,27,45
08426,ALT050B55,16505,41,50
08426,ALT055B60,14836,61,55
08426,ALT060B65,12021,91,60
08426,ALT065B70,9809,112,65
08426,ALT070B75,6944,130,70
08426,ALT075B80,8873,269,75
08426,ALT080B85,5509,266,80
08426,ALT085UM,4612,661,85
08435,ALT000,1976,4,0
08435,ALT001B05,7522,0,1
08435,ALT005B10,9517,0,5
08435,ALT010B15,9882,0,10
08435,ALT015B20,11975,2,15
08435,ALT020B25,11660,7,20
08435,ALT025B30,12368,5,25
08435,ALT030B35,12353,7,30
08435,ALT035B40,12679,10,35
08435,ALT040B45,12374,13,40
08435,ALT045B50,16369,33,45
08435,ALT050B55,17976,55,50
08435,ALT055B60,15928,54,55
08435,ALT060B65,13196,91,60
08435,ALT065B70,12240,129,65
08435,ALT070B75,10616,191,70
08435,ALT075B80,12081,314,75
08435,ALT080B85,6671,329,80
08435,ALT085UM,5687,837,85
08436,ALT000,2755,7,0
08436,ALT001B05,10497,3,1
08436,ALT005B10,13214,0,5
08436,ALT010B15,14091,2,10
08436,ALT015B20,16820,7,15
08436,ALT020B25,17579,4,20
08436,ALT025B30,18551,9,25
08436,ALT030B35,16941,11,30
08436,ALT035B40,16674,16,35
08436,ALT040B45,16893,28,40
08436,ALT045B50,22016,35,45
08436,ALT050B55,23537,56,50
08436,ALT055B60,20691,96,55
08436,ALT060B65,16872,110,60
08436,ALT065B70,14617,155,65
08436,ALT070B75,11598,206,70
08436,ALT075B80,13301,360,75
08436,ALT080B85,7992,421,80
08436,ALT085UM,6988,1057,85
08437,ALT000,1167,4,0
08437,ALT001B05,4706,2,1
08437,ALT005B10,5870,0,5
08437,ALT010B15,6477,0,10
08437,ALT015B20,8106,3,15
08437,ALT020B25,8074,6,20
08437,ALT025B30,8147,6,25
08437,ALT030B35,7484,3,30
08437,ALT035B40,7196,3,35
08437,ALT040B45,7386,6,40
08437,ALT045B50,9848,13,45
08437,ALT050B55,11525,36,50
08437,ALT055B60,10232,35,55
08437,ALT060B65,8308,74,60
08437,ALT065B70,6795,77,65
08437,ALT070B75,5055,106,70
08437,ALT075B80,6435,184,75
08437,ALT080B85,4135,217,80
08437,ALT085UM,3329,454,85
09161,ALT000,1470,8,0
09161,ALT001B05,5260,0,1
09161,ALT005B10,5879,0,5
09161,ALT010B15,5850,1,10
09161,ALT015B20,6443,1,15
09161,ALT020B25,7713,2,20
09161,ALT025B30,11377,2,25
09161,ALT030B35,11142,5,30
09161,ALT035B40,9653,4,35
09161,ALT040B45,8415,10,40
09161,ALT045B50,9648,15,45
09161,ALT050B55,9756,38,50
09161,ALT055B60,8929,46,55
09161,ALT060B65,7311,59,60
09161,ALT065B70,6255,81,65
09161,ALT070B75,5264,115,70
09161,ALT075B80,6191,196,75
09161,ALT080B85,3785,206,80
09161,ALT085UM,3298,481,85
09162,ALT000,17484,40,0
09162,ALT001B05,59385,7,1
09162,ALT005B10,61140,9,5
09162,ALT010B15,54750,6,10
09162,ALT015B20,58526,20,15
09162,ALT020B25,90993,17,20
09162,ALT025B30,137375,37,25
09162,ALT030B35,136327,48,30
09162,ALT035B40,118231,68,35
09162,ALT040B45,101175,96,40
09162,ALT045B50,109375,190,45
09162,ALT050B55,105616,313,50
09162,ALT055B60,84487,383,55
09162,ALT060B65,69558,509,60
09162,ALT065B70,66224,768,65
09162,ALT070B75,61908,1095,70
09162,ALT075B80,62932,1678,75
09162,ALT080B85,36784,1683,80
09162,ALT085UM,32031,3909,85
09163,ALT000,619,1,0
09163,ALT001B05,2270,1,1
09163,ALT005B10,2751,0,5
09163,ALT010B15,2748,0,10
09163,ALT015B20,3117,1,15
09163,ALT020B25,4099,0,20
09163,ALT025B30,4912,4,25
09163,ALT030B35,4587,3,30
09163,ALT035B40,4124,7,35
09163,ALT040B45,3973,8,40
09163,ALT045B50,4548,9,45
09163,ALT050B55,4927,16,50
09163,ALT055B60,3981,19,55
09163,ALT060B65,3373,33,60
09163,ALT065B70,3352,41,65
09163,ALT070B75,2954,43,70
09163,ALT075B80,3036,85,75
09163,ALT080B85,1766,86,80
09163,ALT085UM,1535,181,85
09171,ALT000,1077,3,0
09171,ALT001B05,3880,2,1
09171,ALT005B10,4840,0,5
09171,ALT010B15,5227,0,10
09171,ALT015B20,5890,0,15
09171,ALT020B25,6156,1,20
09171,ALT025B30,6217,3,25
09171,ALT030B35,6442,3,30
09171,ALT035B40,6291,4,35
09171,ALT040B45,6398,10,40
09171,ALT045B50,8418,11,45
09171,ALT050B55,9347,26,50
09171,ALT055B60,8636,48,55
09171,ALT060B65,7052,52,60
09171,ALT065B70,6219,76,65
09171,ALT070B75,4808,90,70
09171,ALT075B80,5821,162,75
09171,ALT080B85,3609,203,80
09171,ALT085UM,3094,433,85
09172,ALT000,882,3,0
09172,ALT001B05,3578,1,1
09172,ALT005B10,4216,0,5
09172,ALT010B15,4446,0,10
09172,ALT015B20,5293,2,15
09172,ALT020B25,6095,3,20
09172,ALT025B30,6795,6,25
09172,ALT030B35,6622,6,30
09172,ALT035B40,6146,3,35
09172,ALT040B45,5774,8,40
09172,ALT045B50,7807,21,45
09172,ALT050B55,8599,23,50
09172,ALT055B60,7418,45,55
09172,ALT060B65,6209,54,60
09172,ALT065B70,6161,69,65
09172,ALT070B75,5442,109,70
09172,ALT075B80,6123,184,75
09172,ALT080B85,3581,204,80
09172,ALT085UM,3293,467,85
09173,ALT000,1206,2,0
09173,ALT001B05,4681,1,1
09173,ALT005B10,5778,1,5
09173,ALT010B15,6106,1,10
09173,ALT015B20,6967,4,15
09173,ALT020B25,6976,3,20
09173,ALT025B30,7178,5,25
09173,ALT030B35,7132,3,30
09173,ALT035B40,7547,7,35
09173,ALT040B45,7556,6,40
09173,ALT045B50,10188,21,45
09173,ALT050B55,11038,28,50
09173,ALT055B60,9369,50,55
09173,ALT060B65,7390,71,60
09173,ALT065B70,6711,75,65
09173,ALT070B75,5953,120,70
09173,ALT075B80,6668,186,75
09173,ALT080B85,3823,217,80
09173,ALT085UM,3401,485,85
09174,ALT000,1532,8,0
09174,ALT001B05,5941,0,1
09174,ALT005B10,7246,0,5
09174,ALT010B15,7223,1,10
09174,ALT015B20,8118,2,15
09174,ALT020B25,8792,2,20
09174,ALT025B30,9298,2,25
09174,ALT030B35,9860,1,30
09174,ALT035B40,10605,3,35
09174,ALT040B45,9964,8,40
09174,ALT045B50,12569,24,45
09174,ALT050B55,13124,36,50
09174,ALT055B60,10882,37,55
09174,ALT060B65,8398,68,60
09174,ALT065B70,7429,90,65
09174,ALT070B75,6085,116,70
09174,ALT075B80,6670,183,75
09174,ALT080B85,3890,217,80
09174,ALT085UM,3213,534,85
09175,ALT000,1404,4,0
09175,ALT001B05,5796,0,1
09175,ALT005B10,7144,1,5
09175,ALT010B15,7140,1,10
09175,ALT015B20,8034,6,15
09175,ALT020B25,7615,2,20
09175,ALT025B30,7517,4,25
09175,ALT030B35,8176,3,30
09175,ALT035B40,9312,7,35
09175,ALT040B45,9404,10,40
09175,ALT045B50,12165,9,45
09175,ALT050B55,12204,27,50
09175,ALT055B60,9891,29,55
09175,ALT060B65,7256,50,60
09175,ALT065B70,6420,79,65
09175,ALT070B75,5916,116,70
09175,ALT075B80,6736,180,75
09175,ALT080B85,3781,202,80
09175,ALT085UM,3105,438,85
09176,ALT000,1449,2,0
09176,ALT001B05,5411,0,1
09176,ALT005B10,6361,1,5
09176,ALT010B15,6615,0,10
09176,ALT015B20,7752,0,15
09176,ALT020B25,8247,1,20
09176,ALT025B30,8507,1,25
09176,ALT030B35,8664,5,30
09176,ALT035B40,8639,5,35
09176,ALT040B45,8278,7,40
09176,ALT045B50,10139,12,45
09176,ALT050B55,10916,18,50
09176,ALT055B60,9821,45,55
09176,ALT060B65,7538,58,60
09176,ALT065B70,6195,67,65
09176,ALT070B75,4307,76,70
09176,ALT075B80,5633,151,75
09176,ALT080B85,3592,205,80
09176,ALT085UM,2744,438,85
09177,ALT000,1352,3,0
09177,ALT001B05,5350,2,1
09177,ALT005B10,6551,2,5
09177,ALT010B15,6951,0,10
09177,ALT015B20,7818,4,15
09177,ALT020B25,7995,4,20
09177,ALT025B30,8272,4,25
09177,ALT030B35,8434,5,30
09177,ALT035B40,9193,6,35
09177,ALT040B45,9138,12,40
09177,ALT045B50,11884,16,45
09177,ALT050B55,12608,31,50
09177,ALT055B60,9948,36,55
09177,ALT060B65,7582,46,60
09177,ALT065B70,6376,79,65
09177,ALT070B75,4715,91,70
09177,ALT075B80,5334,162,75
09177,ALT080B85,3256,194,80
09177,ALT085UM,2672,412,85
09178,ALT000,1843,6,0
09178,ALT001B05,7028,1,1
09178,ALT005B10,8338,1,5
09178,ALT010B15,8406,1,10
09178,ALT015B20,9766,2,15
09178,ALT020B25,11951,4,20
09178,ALT025B30,13131,3,25
09178,ALT030B35,12528,7,30
09178,ALT035B40,12327,10,35
09178,ALT040B45,11717,14,40
09178,ALT045B50,14636,22,45
09178,ALT050B55,15264,32,50
09178,ALT055B60,12306,61,55
09178,ALT060B65,9074,64,60
09178,ALT065B70,7501,90,65
09178,ALT070B75,6244,118,70
09178,ALT075B80,6675,207,75
09178,ALT080B85,3938,212,80
09178,ALT085UM,3130,492,85
09179,ALT000,2147,6,0
09179,ALT001B05,8550,1,1
09179,ALT005B10,10548,0,5
09179,ALT010B15,10379,1,10
09179,ALT015B20,11501,3,15
09179,ALT020B25,11657,8,20
09179,ALT025B30,12295,2,25
09179,ALT030B35,12540,5,30
09179,ALT035B40,14255,10,35
09179,ALT040B45,13807,15,40
09179,ALT045B50,17581,32,45
09179,ALT050B55,18248,41,50
09179,ALT055B60,14963,68,55
09179,ALT060B65,11889,79,60
09179,ALT065B70,11586,126,65
09179,ALT070B75,10972,195,70
09179,ALT075B80,12183,301,75
09179,ALT080B85,6577,317,80
09179,ALT085UM,5179,788,85
09180,ALT000,807,3,0
09180,ALT001B05,2916,0,1
09180,ALT005B10,3475,0,5
09180,ALT010B15,3675,0,10
09180,ALT015B20,4472,0,15
09180,ALT020B25,5006,1,20
09180,ALT025B30,5011,3,25
09180,ALT030B35,4725,2,30
09180,ALT035B40,4878,3,35
09180,ALT040B45,4838,5,40
09180,ALT045B50,6823,15,45
09180,ALT050B55,7705,25,50
09180,ALT055B60,6409,28,55
09180,ALT060B65,5259,37,60
09180,ALT065B70,5335,77,65
09180,ALT070B75,4892,100,70
09180,ALT075B80,5592,162,75
09180,ALT080B85,3283,153,80
09180,ALT085UM,2776,440,85
09181,ALT000,1095,1,0
09181,ALT001B05,4294,2,1
09181,ALT005B10,5649,1,5
09181,ALT010B15,6018,1,10
09181,ALT015B20,7255,2,15
09181,ALT020B25,6775,4,20
09181,ALT025B30,6587,1,25
09181,ALT030B35,6628,1,30
09181,ALT035B40,6975,5,35
09181,ALT040B45,7201,8,40
09181,ALT045B50,10081,24,45
09181,ALT050B55,11007,23,50
09181,ALT055B60,9162,32,55
09181,ALT060B65,6947,32,60
09181,ALT065B70,6333,67,65
09181,ALT070B75,5189,86,70
09181,ALT075B80,5594,167,75
09181,ALT080B85,3154,173,80
09181,ALT085UM,2781,428,85
09182,ALT000,922,0,0
09182,ALT001B05,3461,1,1
09182,ALT005B10,4473,0,5
09182,ALT010B15,4574,0,10
09182,ALT015B20,5110,3,15
09182,ALT020B25,5434,1,20
09182,ALT025B30,5529,0,25
09182,ALT030B35,5430,1,30
09182,ALT035B40,5798,3,35
09182,ALT040B45,5926,2,40
09182,ALT045B50,8175,12,45
09182,ALT050B55,8779,21,50
09182,ALT055B60,7401,36,55
09182,ALT060B65,5584,46,60
09182,ALT065B70,5451,56,65
09182,ALT070B75,5189,102,70
09182,ALT075B80,5679,148,75
09182,ALT080B85,3194,161,80
09182,ALT085UM,2719,403,85
09183,ALT000,1113,3,0
09183,ALT001B05,4209,0,1
09183,ALT005B10,5086,0,5
09183,ALT010B15,5348,0,10
09183,ALT015B20,6343,2,15
09183,ALT020B25,6798,4,20
09183,ALT025B30,7027,8,25
09183,ALT030B35,6729,4,30
09183,ALT035B40,6879,3,35
09183,ALT040B45,6911,9,40
09183,ALT045B50,8965,20,45
09183,ALT050B55,9727,32,50
09183,ALT055B60,8758,55,55
09183,ALT060B65,7063,61,60
09183,ALT065B70,6108,79,65
09183,ALT070B75,4790,119,70
09183,ALT075B80,5382,184,75
09183,ALT080B85,3314,234,80
09183,ALT085UM,2672,492,85
09184,ALT000,3412,6,0
09184,ALT001B05,13754,1,1
09184,ALT005B10,17946,2,5
09184,ALT010B15,17461,0,10
09184,ALT015B20,17790,3,15
09184,ALT020B25,19083,3,20
09184,ALT025B30,19738,6,25
09184,ALT030B35,20375,10,30
09184,ALT035B40,22832,8,35
09184,ALT040B45,23073,18,40
09184,ALT045B50,29099,33,45
09184,ALT050B55,28620,66,50
09184,ALT055B60,22373,102,55
09184,ALT060B65,17503,107,60
09184,ALT065B70,16655,154,65
09184,ALT070B75,17020,261,70
09184,ALT075B80,18243,456,75
09184,ALT080B85,9987,449,80
09184,ALT085UM,8441,1340,85
09185,ALT000,991,1,0
09185,ALT001B05,3784,0,1
09185,ALT005B10,4461,1,5
09185,ALT010B15,4631,0,10
09185,ALT015B20,5510,1,15
09185,ALT020B25,5605,2,20
09185,ALT025B30,5889,1,25
09185,ALT030B35,5978,4,30
09185,ALT035B40,6289,4,35
09185,ALT040B45,5969,3,40
09185,ALT045B50,7468,11,45
09185,ALT050B55,8075,24,50
09185,ALT055B60,7451,40,55
09185,ALT060B65,5779,42,60
09185,ALT065B70,4920,50,65
09185,ALT070B75,3745,78,70
09185,ALT075B80,4404,133,75
09185,ALT080B85,2659,164,80
09185,ALT085UM,2151,358,85
09186,ALT000,1261,6,0
09186,ALT001B05,4896,0,1
09186,ALT005B10,5777,0,5
09186,ALT010B15,5879,0,10
09186,ALT015B20,6889,3,15
09186,ALT020B25,7290,6,20
09186,ALT025B30,7922,2,25
09186,ALT030B35,8437,1,30
09186,ALT035B40,8408,9,35
09186,ALT040B45,7854,5,40
09186,ALT045B50,9985,22,45
09186,ALT050B55,11040,23,50
09186,ALT055B60,9705,39,55
09186,ALT060B65,7556,60,60
09186,ALT065B70,6054,65,65
09186,ALT070B75,4762,88,70
09186,ALT075B80,5540,140,75
09186,ALT080B85,3205,179,80
09186,ALT085UM,2625,423,85
09187,ALT000,2336,5,0
09187,ALT001B05,9481,0,1
09187,ALT005B10,11624,0,5
09187,ALT010B15,12585,2,10
09187,ALT015B20,14435,5,15
09187,ALT020B25,14619,8,20
09187,ALT025B30,14980,7,25
09187,ALT030B35,14699,13,30
09187,ALT035B40,15009,6,35
09187,ALT040B45,15322,15,40
09187,ALT045B50,20899,34,45
09187,ALT050B55,22702,53,50
09187,ALT055B60,19540,95,55
09187,ALT060B65,15488,113,60
09187,ALT065B70,14582,161,65
09187,ALT070B75,12202,206,70
09187,ALT075B80,13123,360,75
09187,ALT080B85,7305,399,80
09187,ALT085UM,6535,1092,85
09188,ALT000,1201,4,0
09188,ALT001B05,4940,0,1
09188,ALT005B10,6745,0,5
09188,ALT010B15,7037,2,10
09188,ALT015B20,7581,2,15
09188,ALT020B25,6667,3,20
09188,ALT025B30,6535,1,25
09188,ALT030B35,6448,3,30
09188,ALT035B40,7721,3,35
09188,ALT040B45,8355,3,40
09188,ALT045B50,11262,16,45
09188,ALT050B55,12285,28,50
09188,ALT055B60,9691,29,55
09188,ALT060B65,7579,37,60
09188,ALT065B70,7360,76,65
09188,ALT070B75,7459,109,70
09188,ALT075B80,7884,200,75
09188,ALT080B85,4091,223,80
09188,ALT085UM,3891,558,85
09189,ALT000,1571,4,0
09189,ALT001B05,6026,1,1
09189,ALT005B10,7540,1,5
09189,ALT010B15,8065,0,10
09189,ALT015B20,9563,4,15
09189,ALT020B25,10207,6,20
09189,ALT025B30,10327,3,25
09189,ALT030B35,10013,7,30
09189,ALT035B40,9940,6,35
09189,ALT040B45,10217,11,40
09189,ALT045B50,13184,24,45
09189,ALT050B55,14984,44,50
09189,ALT055B60,13547,74,55
09189,ALT060B65,10778,66,60
09189,ALT065B70,10378,113,65
09189,ALT070B75,8468,165,70
09189,ALT075B80,9762,292,75
09189,ALT080B85,5713,305,80
09189,ALT085UM,5148,769,85
09190,ALT000,1242,5,0
09190,ALT001B05,4989,1,1
09190,ALT005B10,6147,0,5
09190,ALT010B15,6500,0,10
09190,ALT015B20,7611,2,15
09190,ALT020B25,7574,2,20
09190,ALT025B30,7455,2,25
09190,ALT030B35,7605,8,30
09190,ALT035B40,7622,4,35
09190,ALT040B45,7675,5,40
09190,ALT045B50,10617,23,45
09190,ALT050B55,11844,34,50
09190,ALT055B60,10255,42,55
09190,ALT060B65,8336,64,60
09190,ALT065B70,7307,92,65
09190,ALT070B75,6326,103,70
09190,ALT075B80,7084,193,75
09190,ALT080B85,4129,208,80
09190,ALT085UM,3541,523,85
09261,ALT000,705,5,0
09261,ALT001B05,2463,1,1
09261,ALT005B10,2960,1,5
09261,ALT010B15,2799,1,10
09261,ALT015B20,3174,1,15
09261,ALT020B25,4597,1,20
09261,ALT025B30,5273,0,25
09261,ALT030B35,4850,1,30
09261,ALT035B40,4666,4,35
09261,ALT040B45,4555,1,40
09261,ALT045B50,5406,14,45
09261,ALT050B55,5354,17,50
09261,ALT055B60,4648,29,55
09261,ALT060B65,4030,26,60
09261,ALT065B70,3754,48,65
09261,ALT070B75,3136,58,70
09261,ALT075B80,3461,106,75
09261,ALT080B85,2093,131,80
09261,ALT085UM,2101,335,85
09262,ALT000,433,2,0
09262,ALT001B05,1482,1,1
09262,ALT005B10,1710,0,5
09262,ALT010B15,1770,0,10
09262,ALT015B20,2477,1,15
09262,ALT020B25,5036,0,20
09262,ALT025B30,4850,4,25
09262,ALT030B35,3615,1,30
09262,ALT035B40,2831,0,35
09262,ALT040B45,2599,1,40
09262,ALT045B50,3257,6,45
09262,ALT050B55,3552,18,50
09262,ALT055B60,3447,25,55
09262,ALT060B65,2978,34,60
09262,ALT065B70,2852,39,65
09262,ALT070B75,2377,48,70
09262,ALT075B80,2688,66,75
09262,ALT080B85,1549,80,80
09262,ALT085UM,1571,264,85
09263,ALT000,396,1,0
09263,ALT001B05,1487,0,1
09263,ALT005B10,1765,1,5
09263,ALT010B15,1866,0,10
09263,ALT015B20,2213,1,15
09263,ALT020B25,2881,1,20
09263,ALT025B30,3533,2,25
09263,ALT030B35,3205,3,30
09263,ALT035B40,3038,3,35
09263,ALT040B45,2775,1,40
09263,ALT045B50,3573,9,45
09263,ALT050B55,3795,7,50
09263,ALT055B60,3662,24,55
09263,ALT060B65,2932,33,60
