state,county,cohort,in_lf_ilo,employed_ilo,unemployed_ilo,unemployed_status,paidwork_lastweek,lfp_1plushour,fulltime,parttime,public_employment,commuter,age,male,married,income_onehalf_lb,W
5,5362,5,0.825330913066864,0.7742964625358582,0.05103443190455437,0.08912180364131927,0.8646987676620483,NA,0.8495286107063293,0.15047140419483185,0.18615096807479858,0.40968143939971924,29.561601638793945,0.4777880311012268,0.4072772264480591,1677.918701171875,25127.407999999978
5,5362,6,0.7636315822601318,0.7167274355888367,0.04690410569310188,0.053384024649858475,0.8650169968605042,NA,0.8585034012794495,0.14149661362171173,0.10439462214708328,0.36156001687049866,23.546178817749023,0.5224688649177551,0.1290079802274704,1186.402099609375,24649.846999999994
5,5362,7,0.3830335736274719,0.35253068804740906,0.030502887442708015,0.13419243693351746,0.9380673766136169,NA,0.7890814542770386,0.21091853082180023,0.16671597957611084,0.3839675188064575,18.459571838378906,0.5409005880355835,NA,666.7381591796875,24503.94299999999
5,5366,1,0.874602735042572,NA,NA,NA,0.9519326090812683,NA,0.7630943059921265,0.23690567910671234,0.18850399553775787,0.42254501581192017,50.49625015258789,0.4793718457221985,0.6967350244522095,2223.741943359375,15983.557000000003
5,5366,2,0.9351651072502136,NA,NA,0.046765249222517014,0.9568383097648621,NA,0.6595901250839233,0.34040987491607666,0.21148984134197235,0.4312632083892822,45.5130615234375,0.47539839148521423,0.6285661458969116,1945.441162109375,13980.466
5,5366,3,0.8396480679512024,NA,NA,NA,0.889427125453949,NA,0.7259261608123779,0.2740738093852997,0.17031949758529663,0.4025037884712219,39.74345397949219,0.4689182937145233,0.6790072917938232,1955.580810546875,9663.325
5,5366,4,0.8665285110473633,NA,NA,0.03639087826013565,0.8888281583786011,NA,0.757398247718811,0.24260178208351135,0.25131428241729736,0.3749549686908722,34.369991302490234,0.47033631801605225,0.6462222933769226,1833.9124755859375,10478.642
5,5366,5,0.831834614276886,0.7940829992294312,0.037751585245132446,0.0780552551150322,0.8413259387016296,NA,0.8217630982398987,0.17823687195777893,0.17852753400802612,0.25166913866996765,29.16852569580078,0.5360628366470337,0.30799317359924316,1487.6956787109375,10853.452
5,5366,6,0.8794829845428467,NA,NA,0.04932701960206032,0.8725563883781433,NA,0.8961983323097229,0.10380163788795471,0.24834509193897247,0.42498114705085754,23.840885162353516,0.5267200469970703,0.09849506616592407,1394.09619140625,9234.148000000003
5,5366,7,0.5224631428718567,0.49184831976890564,0.030614834278821945,0.17110475897789001,0.8973936438560486,NA,0.7862346172332764,0.21376539766788483,0.15873423218727112,0.338845431804657,18.482803344726562,0.5136137008666992,NA,736.79730224609375,11175.236000000004
5,5370,1,0.8207476139068604,0.8061903119087219,0.0145573103800416,0.035765595734119415,0.9213857650756836,NA,0.7268821001052856,0.27311787009239197,0.19960907101631165,0.42178431153297424,50.48841094970703,0.4736280143260956,0.7700501084327698,2117.988037109375,24164.423000000006
5,5370,2,0.8497832417488098,0.8295606374740601,0.0202226173132658,0.03639940544962883,0.8825797438621521,NA,0.7133080959320068,0.2866918742656708,0.1201341450214386,0.3935573697090149,45.5925178527832,0.5145158171653748,0.7416774034500122,2166.95751953125,16823.242
5,5370,3,0.8990994095802307,0.8716441988945007,0.02745523862540722,0.056777551770210266,0.9540101885795593,NA,0.7034028172492981,0.2965971827507019,0.17079494893550873,0.41244977712631226,39.559669494628906,0.5153374075889587,0.7184231281280518,2000.85107421875,15477.702000000008
5,5370,4,0.8796191215515137,NA,NA,0.048851337283849716,0.8673835396766663,NA,0.715458869934082,0.28454113006591797,0.18868997693061829,0.4203028976917267,34.73323059082031,0.49849018454551697,0.6061840057373047,1747.024169921875,15447.008
5,5370,5,0.8087401390075684,0.7711501121520996,0.03759003058075905,0.04593844711780548,0.8254658579826355,NA,0.8287890553474426,0.17121097445487976,0.17857502400875092,0.5579357743263245,29.497314453125,0.4294968247413635,0.44144338369369507,1472.4571533203125,12351.918999999998
5,5370,6,0.7481476664543152,0.6883384585380554,0.059809233993291855,0.0791095495223999,0.9629219174385071,NA,0.890802800655365,0.10919719189405441,0.11985214054584503,0.3899388909339905,23.56424331665039,0.5599647164344788,0.15711572766304016,1264.0897216796875,13293.048
5,5370,7,0.4206087291240692,0.3714797794818878,0.049128953367471695,0.04086978733539581,0.9392752647399902,NA,0.8025621175765991,0.19743791222572327,0.06659290939569473,0.48594924807548523,18.29326820373535,0.5778535604476929,NA,591.68865966796875,13367.575999999997
5,5374,1,0.9079481363296509,0.8873019218444824,0.020646246150135994,0.0235429797321558,0.874925434589386,NA,0.7032454013824463,0.2967545688152313,0.12961019575595856,0.5021911859512329,50.64491653442383,0.5024574398994446,0.6826089024543762,2137.855224609375,24534.532999999996
5,5374,2,0.882507860660553,0.846156120300293,0.036351725459098816,0.030372969806194305,0.9011340141296387,NA,0.6502794623374939,0.3497205376625061,0.11022550612688065,0.4394281506538391,45.82072830200195,0.45216891169548035,0.6794003844261169,1907.25830078125,18176.194000000007
5,5374,3,0.8713632225990295,NA,NA,0.023274105042219162,0.8038815259933472,NA,0.6725139617919922,0.3274860680103302,0.16095410287380219,0.4528482258319855,39.5672607421875,0.4857999384403229,0.705506443977356,1755.864501953125,14592.784999999993
5,5374,4,0.8757233023643494,0.8177989721298218,0.05792437121272087,0.05827568471431732,0.8608793020248413,NA,0.7874243855476379,0.21257562935352325,0.09601325541734695,0.4112320840358734,34.405433654785156,0.5838121771812439,0.5932228565216064,1821.0626220703125,15194.485000000002
5,5374,5,0.8086419105529785,0.790962815284729,0.017679113894701004,0.03716672956943512,0.8330351710319519,NA,0.7792579531669617,0.22074204683303833,0.10774610936641693,0.3929648995399475,29.58773422241211,0.47853168845176697,0.4309856593608856,1680.49755859375,16882.464000000007
5,5374,6,0.7504797577857971,NA,NA,0.030245613306760788,0.8276330232620239,NA,0.7800441384315491,0.21995587646961212,0.058328356593847275,0.4341028332710266,23.49976348876953,0.5635610222816467,0.13560403883457184,1229.498291015625,15982.747000000001
5,5374,7,0.5408850908279419,0.5205621719360352,0.020322909578680992,0.019651977345347404,0.8934575915336609,NA,0.8202035427093506,0.17979645729064941,0.0732242539525032,0.5088418126106262,18.575456619262695,0.5745795369148254,NA,657.44183349609375,13552.784000000001
5,5378,1,0.9029619097709656,0.8706020712852478,0.03235982358455658,0.042985741049051285,0.9155043959617615,NA,0.6965252161026001,0.3034748136997223,0.14980162680149078,0.2929496169090271,50.58135986328125,0.4894309937953949,0.7444643378257751,2570.482421875,25914.94300000002
5,5378,2,0.891329288482666,0.8691411018371582,0.022188181057572365,0.028051549568772316,0.9278377890586853,NA,0.6838269829750061,0.3161730468273163,0.12013977766036987,0.40073922276496887,45.601192474365234,0.44070926308631897,0.6510390043258667,2232.58740234375,24037.032
5,5378,3,0.8537286520004272,0.8300725221633911,0.023656107485294342,0.08010200411081314,0.944863498210907,NA,0.747372567653656,0.252627432346344,0.13112397491931915,0.34984922409057617,39.34624481201172,0.566065788269043,0.6426246762275696,2167.339111328125,18656.661999999997
5,5378,4,0.8868405818939209,0.8688817024230957,0.01795889623463154,0.04268202185630798,0.829389214515686,0.9783953428268433,0.6795802712440491,0.32041972875595093,0.10784224420785904,0.33118531107902527,34.55634689331055,0.46220335364341736,0.63021087646484375,2161.0771484375,17717.459
5,5378,5,0.8891552090644836,0.8463236093521118,0.04283161461353302,0.06113336980342865,0.7260910868644714,NA,0.8112581372261047,0.18874189257621765,0.17318785190582275,0.25630390644073486,29.69378089904785,0.46888089179992676,0.3061703145503998,1788.921630859375,13947.244000000012
5,5378,6,0.6727924942970276,0.6311867237091064,0.04160575196146965,0.06274943798780441,0.8936879634857178,NA,0.6976283192634583,0.30237165093421936,0.1148257926106453,0.3843424320220947,23.501192092895508,0.5181369781494141,0.122162364423275,1054.8558349609375,12801.691999999992
5,5378,7,0.4557427763938904,NA,NA,NA,0.8876913189888,NA,0.6726667881011963,0.3273332417011261,0.06766703724861145,0.4085111916065216,18.617027282714844,0.5327928066253662,NA,584.68182373046875,14185.431999999997
5,5382,1,0.8640234470367432,0.8535600900650024,0.01046337466686964,0.022095944732427597,0.9038341641426086,NA,0.7103933095932007,0.2896066904067993,0.20845584571361542,0.32044440507888794,50.52419662475586,0.46914905309677124,0.7344529032707214,2389.0068359375,52105.08100000007
5,5382,2,0.8877304196357727,0.874015748500824,0.013714708387851715,0.03736613690853119,0.9257943034172058,NA,0.7042641639709473,0.29573580622673035,0.22239531576633453,0.32703012228012085,45.70457458496094,0.49229976534843445,0.7055051922798157,2314.887451171875,40275.663999999946
5,5382,3,0.8643524646759033,0.838810920715332,0.025541510432958603,0.05412454530596733,0.926829993724823,NA,0.6815812587738037,0.3184187114238739,0.2379441261291504,0.382841557264328,39.52705001831055,0.5218760371208191,0.7200366854667664,2174.52099609375,34419.225999999995
5,5382,4,0.8629383444786072,0.8233077526092529,0.03963055834174156,0.10868778079748154,0.8318612575531006,NA,0.7265992164611816,0.27340075373649597,0.17576470971107483,0.34656623005867004,34.49187469482422,0.4186031222343445,0.5805733799934387,1833.3953857421875,33006.020000000004
5,5382,5,0.8561297059059143,0.8129966855049133,0.043133027851581573,0.057083673775196075,0.8425716757774353,NA,0.8027677536010742,0.19723224639892578,0.17489495873451233,0.298207551240921,29.660070419311523,0.5683633685112,0.418293833732605,1761.24560546875,30842.654000000002
5,5382,6,0.7179780602455139,0.6751066446304321,0.0428713858127594,0.04465774446725845,0.8995416164398193,NA,0.8736750483512878,0.12632495164871216,0.1538277268409729,0.295857697725296,23.352283477783203,0.5589693784713745,0.09196408838033676,1172.955322265625,33237.996999999996
5,5382,7,0.3695671260356903,0.3383018374443054,0.03126530721783638,0.03751187399029732,0.9422081708908081,NA,0.7433459758758545,0.2566540539264679,0.04881267994642258,0.43324029445648193,18.508047103881836,0.510236918926239,0.020978473126888275,674.023193359375,33932.403000000006
5,5512,1,0.8225541114807129,NA,NA,0.08187837898731232,0.8368268609046936,NA,0.6840986013412476,0.31590139865875244,0.1816568672657013,0.5172244310379028,50.66311264038086,0.4446389973163605,0.6956506967544556,1964.913818359375,9672.505000000005
5,5512,2,0.9040470123291016,0.8332820534706116,0.0707649290561676,0.09378909319639206,0.9240258932113647,NA,0.6481176018714905,0.35188236832618713,0.22318142652511597,0.5332843661308289,45.54340744018555,0.4672929048538208,0.6135265827178955,1740.1751708984375,8555.791999999998
5,5512,3,0.8664140701293945,NA,NA,0.05328758433461189,0.924623429775238,NA,0.6818357706069946,0.31816425919532776,0.1478411704301834,0.3874950706958771,39.42230224609375,0.5034303665161133,0.6385641694068909,1703.2518310546875,7892.120000000002
5,5512,4,0.7785715460777283,NA,NA,0.08565870672464371,0.7805605530738831,NA,0.8291383385658264,0.1708616465330124,0.1393086463212967,0.5294341444969177,34.230743408203125,0.5711374878883362,0.5765380859375,1630.2640380859375,6281.5329999999985
5,5512,5,0.7921660542488098,0.7021551728248596,0.0900108739733696,0.12590046226978302,0.8037460446357727,NA,0.7434824705123901,0.2565174996852875,0.16568104922771454,0.4154393970966339,29.488330841064453,0.503602147102356,0.3390028476715088,1524.2001953125,5998.3420000000015
5,5512,6,0.8325130939483643,0.7079939246177673,0.1245192214846611,0.1234058290719986,0.9159756898880005,NA,0.7909477353096008,0.20905226469039917,0.31226685643196106,0.38752901554107666,23.184349060058594,0.40658479928970337,0.10523688793182373,1073.1927490234375,6289.7999999999975
5,5512,7,0.3271178603172302,0.27562251687049866,0.05149535462260246,0.17083242535591125,NA,NA,0.7862611413002014,0.2137388437986374,NA,0.2629111111164093,18.881425857543945,0.47775861620903015,NA,530.41021728515625,5678.084999999999
5,5513,1,0.7854389548301697,0.7532607913017273,0.03217819333076477,0.08764906972646713,0.8833326697349548,NA,0.6662919521331787,0.3337080776691437,0.21983866393566132,0.6079233884811401,50.37571716308594,0.4989197850227356,0.669245183467865,1599.49462890625,22297.087000000018
5,5513,2,0.7583546042442322,0.6919153332710266,0.06643924862146378,0.11282891780138016,0.845015287399292,NA,0.5944127440452576,0.40558725595474243,0.14747175574302673,0.5551192164421082,45.49245071411133,0.49525293707847595,0.6060262322425842,1476.412841796875,17775.186000000012
5,5513,3,0.7656900882720947,0.6487106084823608,0.1169794499874115,0.18983867764472961,0.8476486802101135,NA,0.6505690813064575,0.3494309186935425,0.15806683897972107,0.4804494082927704,39.48198699951172,0.5313451886177063,0.6062881350517273,1518.888916015625,16637.469
5,5513,4,0.7475593090057373,0.6842108368873596,0.06334850937128067,0.13432560861110687,0.8395742774009705,NA,0.6988963484764099,0.3011036813259125,0.2227773219347,0.5930643081665039,34.70137405395508,0.5080251693725586,0.5610448122024536,1385.710693359375,16971.402
5,5513,5,0.7784609198570251,0.7072513103485107,0.07120964676141739,0.1670575737953186,0.8658596873283386,NA,0.7404319643974304,0.25956806540489197,0.23222854733467102,0.44178611040115356,29.641027450561523,0.5212926864624023,0.38278332352638245,1387.296630859375,17966.836000000018
5,5513,6,0.6879221200942993,0.5463710427284241,0.14155110716819763,0.2348947525024414,0.9134467840194702,NA,0.8263765573501587,0.1736234724521637,0.15629571676254272,0.5553465485572815,23.60205841064453,0.537574052810669,0.16077062487602234,908.3941650390625,15491.08299999999
5,5513,7,0.3846927285194397,0.2996388375759125,0.08505387604236603,0.10976565629243851,NA,NA,0.8096283078193665,0.19037169218063354,0.1206691712141037,0.5115835070610046,18.459522247314453,0.5806829333305359,NA,641.20294189453125,12925.901000000003
5,5515,1,0.9051933884620667,0.8845141530036926,0.02067922241985798,0.029085472226142883,0.8384379148483276,NA,0.6991968750953674,0.30080312490463257,0.33321085572242737,0.7741873860359192,50.26945114135742,0.44660285115242004,0.6294412016868591,2658.86083984375,20306.082000000013
5,5515,2,0.9045568704605103,0.8676397800445557,0.03691708669066429,0.08228575438261032,0.887688398361206,NA,0.7255911827087402,0.27440881729125977,0.3482198119163513,0.716463565826416,45.41756057739258,0.5114853978157043,0.6297162771224976,2726.224365234375,19674.195999999974
5,5515,3,0.8561176061630249,0.819129467010498,0.03698815405368805,0.07168449461460114,0.8379974961280823,NA,0.6533688306808472,0.34663113951683044,0.258187472820282,0.7492476105690002,39.35661315917969,0.5060706734657288,0.575664758682251,2374.472412109375,20351.165000000008
5,5515,4,0.9052519798278809,0.8532608151435852,0.05199115350842476,0.08443014323711395,0.825797975063324,NA,0.7175129652023315,0.28248706459999084,0.2755070924758911,0.7304657101631165,34.622283935546875,0.5213935971260071,0.45485299825668335,1946.8482666015625,24736.650999999998
5,5515,5,0.8614330291748047,0.8341457843780518,0.02728724293410778,0.038970332592725754,0.8229144215583801,NA,0.6818801164627075,0.3181198537349701,0.30892670154571533,0.7412919998168945,29.27931022644043,0.4843118190765381,0.25542187690734863,1689.94873046875,26786.583000000006
5,5515,6,0.650496780872345,0.6197077631950378,0.0307889673858881,0.014129341579973698,0.8457573652267456,NA,0.4651772379875183,0.5348227620124817,0.31773656606674194,0.8825950622558594,23.433780670166016,0.4368080496788025,0.026548217982053757,1054.073486328125,31077.52800000002
5,5515,7,0.3897712230682373,0.36834782361984253,0.02142341621220112,0.015742894262075424,0.7306321859359741,NA,0.5797647833824158,0.42023521661758423,0.26865431666374207,0.8995363712310791,19.016401290893555,0.45904844999313354,NA,616.450439453125,20610.25100000001
5,5554,1,0.9070444703102112,0.8941349983215332,0.012909428216516972,0.018762072548270226,0.8863072395324707,NA,0.6678555607795715,0.33214446902275085,0.16319812834262848,0.5873990654945374,50.574947357177734,0.49948590993881226,0.7526506781578064,2084.1787109375,34350.63100000002
5,5554,2,0.8903841376304626,0.8719996213912964,0.018384521827101707,0.09471985697746277,0.8566225171089172,NA,0.6687014102935791,0.3312986195087433,0.13713781535625458,0.5076794624328613,45.741920471191406,0.5206462740898132,0.7733747959136963,2030.4947509765625,31532.12199999998
5,5554,3,0.8738271594047546,0.8495693206787109,0.024257853627204895,0.025382963940501213,0.8814041614532471,NA,0.650319516658783,0.34968048334121704,0.18205606937408447,0.5666278600692749,39.60968780517578,0.46044182777404785,0.7605994343757629,1730.6826171875,18303.968999999997
5,5554,4,0.8574538826942444,NA,NA,0.036694638431072235,0.8179953694343567,NA,0.7343415021896362,0.2656584680080414,0.12613552808761597,0.5002914667129517,34.43585968017578,0.5163193345069885,0.6200428605079651,1715.886474609375,20057.207999999995
5,5554,5,0.8183435201644897,0.8004249334335327,0.017918579280376434,0.06765837967395782,0.8050532937049866,NA,0.8102294206619263,0.18977059423923492,0.1374707818031311,0.48332276940345764,29.403108596801758,0.4880995750427246,0.4089736342430115,1751.5811767578125,21644.295000000002
5,5554,6,0.8482738137245178,0.815999448299408,0.03227434679865837,0.06247931718826294,0.912462592124939,NA,0.8647937774658203,0.13520623743534088,0.08912133425474167,0.511617124080658,23.42095947265625,0.5112040042877197,0.04544011875987053,1189.8021240234375,20397.437999999995
5,5554,7,0.5817957520484924,0.5503137707710266,0.031481947749853134,0.046621132642030716,0.9448628425598145,NA,0.8034169673919678,0.19658301770687103,0.08122251182794571,0.597752034664154,18.55292320251465,0.5010837316513062,0.016611671075224876,739.8037109375,24253.55000000001
5,5558,1,0.8947948217391968,NA,NA,0.027543827891349792,0.8834530115127563,NA,0.6624196171760559,0.3375803530216217,0.21389473974704742,0.4759846329689026,50.57600021362305,0.5207808613777161,0.7794951796531677,2376.80419921875,18523.750999999997
5,5558,2,0.9119393825531006,NA,NA,NA,0.8587104678153992,NA,0.6659268736839294,0.33407309651374817,0.18486528098583221,0.42566195130348206,45.74909591674805,0.4858117997646332,0.7385424375534058,1920.1156005859375,12120.457000000002
5,5558,3,0.9044923782348633,NA,NA,NA,0.923400342464447,NA,0.7123087048530579,0.2876913249492645,0.12084981799125671,0.4877007007598877,39.3607063293457,0.5460534691810608,0.6925095915794373,1952.97265625,12145.562999999996
5,5558,4,0.8768171072006226,0.8519323468208313,0.02488476224243641,0.03379630669951439,0.802462637424469,NA,0.6086854338645935,0.3913145661354065,0.20413659512996674,0.46522048115730286,34.505126953125,0.439922571182251,0.6118229031562805,1842.1318359375,12438.134000000007
5,5558,5,0.8654354810714722,0.8257470726966858,0.03968841955065727,0.05799313262104988,0.7727075219154358,NA,0.9117007255554199,0.08829926699399948,0.1977759599685669,0.2898949980735779,29.634563446044922,0.43522027134895325,0.3605390191078186,1584.238037109375,12533.001000000002
5,5558,6,0.7579787969589233,NA,NA,0.07552281767129898,0.942134439945221,NA,0.8290596604347229,0.1709403693675995,0.09661906212568283,0.3608570992946625,23.451635360717773,0.624954879283905,0.07196217775344849,1118.099853515625,10422.850000000002
5,5558,7,0.35433048009872437,0.32676970958709717,0.027560776099562645,NA,NA,NA,0.7540469169616699,0.2459530532360077,0.17273187637329102,0.5247683525085449,17.921689987182617,0.5020744800567627,NA,508.5440673828125,11776.91799999999
5,5562,1,0.786622941493988,0.7588546872138977,0.027768205851316452,0.07567552477121353,0.8929599523544312,NA,0.678776204586029,0.32122379541397095,0.19176167249679565,0.4624475836753845,50.57190704345703,0.47073453664779663,0.6686463356018066,1792.3043212890625,53358.40000000003
5,5562,2,0.7938372492790222,0.7550299763679504,0.03880729526281357,0.09789479523897171,0.8473901152610779,NA,0.6522114872932434,0.347788542509079,0.15786704421043396,0.42948368191719055,45.69889450073242,0.47417518496513367,0.6594936847686768,2094.6455078125,42017.513999999996
5,5562,3,0.7953658699989319,0.753496527671814,0.04186931625008583,0.12362189590930939,0.860855221748352,NA,0.648190438747406,0.351809561252594,0.11988483369350433,0.4164348542690277,39.487762451171875,0.518871009349823,0.6215121150016785,1663.4093017578125,36578.05100000001
5,5562,4,0.7817754149436951,0.7199199795722961,0.061855465173721313,0.13471916317939758,0.7945273518562317,NA,0.7629331350326538,0.23706687986850739,0.1604316681623459,0.38973182439804077,34.37206268310547,0.5374177098274231,0.5313407778739929,1644.115234375,36615.244999999995
5,5562,5,0.8035249710083008,0.7562944889068604,0.047230493277311325,0.17994247376918793,0.7720243334770203,NA,0.7786498665809631,0.22135014832019806,0.1855827271938324,0.37482112646102905,29.432619094848633,0.5152095556259155,0.43488985300064087,1471.0452880859375,37575.10999999996
5,5562,6,0.7002389430999756,0.6604307293891907,0.039808232337236404,0.09687548130750656,0.890955924987793,NA,0.7973000407218933,0.20269998908042908,0.2162339687347412,0.43704062700271606,23.502328872680664,0.5389476418495178,0.11867949366569519,1115.10595703125,30862.93899999999
5,5562,7,0.39302995800971985,0.355777382850647,0.03725256025791168,0.03246602043509483,0.9025461077690125,NA,0.7333899736404419,0.2666100561618805,0.139630526304245,0.5288912653923035,18.544254302978516,0.5224143266677856,0.021794913336634636,605.37744140625,31765.118999999973
5,5566,1,0.8965556025505066,0.8800084590911865,0.01654714345932007,0.03733887895941734,0.9048600196838379,NA,0.737057626247406,0.262942373752594,0.1487513780593872,0.46593478322029114,50.46876525878906,0.4996609687805176,0.7477101683616638,2100.394775390625,41799.78199999995
5,5566,2,0.9132948517799377,0.9041372537612915,0.009157546795904636,0.03290678560733795,0.9093325734138489,NA,0.6477776169776917,0.35222235321998596,0.14158092439174652,0.4980047047138214,45.69038772583008,0.4827045500278473,0.7637358903884888,1894.4620361328125,33324.09999999999
5,5566,3,0.8869237899780273,0.8729372620582581,0.013986499980092049,0.10677274316549301,0.830420732498169,NA,0.6700334548950195,0.3299665153026581,0.15279923379421234,0.45340225100517273,39.419151306152344,0.48014122247695923,0.7159953117370605,1792.8460693359375,28616.450999999994
5,5566,4,0.8997299075126648,NA,NA,0.021650943905115128,0.8580048680305481,NA,0.7196416854858398,0.28035831451416016,0.15011103451251984,0.4651709198951721,34.59551239013672,0.4806593954563141,0.6494412422180176,1785.77783203125,24533.065
5,5566,5,0.8545981645584106,NA,NA,0.0511460155248642,0.7882272005081177,NA,0.7546690702438354,0.24533089995384216,0.17853301763534546,0.3678784966468811,29.67755699157715,0.464649498462677,0.42317453026771545,1554.6893310546875,21579.257000000005
5,5566,6,0.7549260258674622,NA,NA,0.023583687841892242,0.9246538281440735,NA,0.8537133932113647,0.14628659188747406,0.14400185644626617,0.3883856534957886,23.239288330078125,0.5573593378067017,0.06421659141778946,1166.010009765625,19656.214
5,5566,7,0.4808662533760071,0.4634294807910919,0.01743677258491516,0.15443836152553558,0.9002974629402161,NA,0.8125524520874023,0.18744753301143646,0.13368810713291168,0.4839865267276764,18.37885856628418,0.537053644657135,NA,652.3680419921875,27780.772
5,5570,1,0.9222801923751831,NA,NA,0.021714622154831886,0.9294660091400146,NA,0.6487882733345032,0.3512117266654968,0.1266508400440216,0.4638294279575348,50.532936096191406,0.4923279881477356,0.7254893183708191,2065.159912109375,26369.052000000003
5,5570,2,0.8766599297523499,0.8473770618438721,0.029282858595252037,0.0602363757789135,0.8902732133865356,NA,0.7573515772819519,0.2426484227180481,0.14194577932357788,0.5167639851570129,45.83974838256836,0.5251443386077881,0.7086367607116699,1900.2149658203125,19434.23699999999
5,5570,3,0.8461222052574158,NA,NA,0.058476392179727554,0.897382915019989,NA,0.5417595505714417,0.45824041962623596,0.1306585818529129,0.5100418329238892,39.37439727783203,0.4339441657066345,0.6762866377830505,1605.224609375,13912.229999999998
5,5570,4,0.8603536486625671,0.8207881450653076,0.0395655557513237,0.062075935304164886,0.8545079827308655,NA,0.8004719614982605,0.1995280236005783,0.1970532238483429,0.35056474804878235,34.574771881103516,0.5752015113830566,0.5582273602485657,1760.172119140625,18273.571
5,5570,5,0.8167502284049988,0.7616750597953796,0.055075131356716156,0.09680511057376862,0.841833233833313,NA,0.8450740575790405,0.15492597222328186,0.13373932242393494,0.40631842613220215,29.99662971496582,0.48262321949005127,0.39822059869766235,1537.27001953125,14110.814999999991
5,5570,6,0.8251258134841919,0.7958523631095886,0.029273463413119316,0.046124670654535294,0.8419451713562012,NA,0.8708018660545349,0.1291981190443039,0.08385228365659714,0.3932529091835022,23.55105972290039,0.42915382981300354,0.12386108189821243,1104.77734375,15597.812999999996
5,5570,7,0.535155713558197,0.5139315128326416,0.021224237978458405,NA,0.917015016078949,NA,0.8196026682853699,0.18039730191230774,0.09990548342466354,0.5841736197471619,18.74285888671875,0.5597871541976929,NA,730.5789794921875,15334.920999999998
5,5711,1,0.8537952899932861,0.8132494688034058,0.04054584354162216,0.06580431014299393,0.9216479659080505,NA,0.6899371147155762,0.3100629150867462,0.16770099103450775,0.6760956048965454,50.44932174682617,0.4900134205818176,0.5435868501663208,1954.1973876953125,25435.431999999983
5,5711,2,0.8901121616363525,0.8750860095024109,0.015026193112134933,0.06197524070739746,0.8952192068099976,NA,0.6762236952781677,0.3237763047218323,0.1660713106393814,0.7237178683280945,45.41634750366211,0.48579642176628113,0.5947092771530151,1999.3463134765625,23580.756
5,5711,3,0.8545680046081543,0.8055079579353333,0.04906002804636955,0.07585980743169785,0.8888620734214783,NA,0.7011241912841797,0.2988758087158203,0.1379740685224533,0.7045419812202454,39.5604133605957,0.5155097842216492,0.6122608184814453,1923.0404052734375,20269.903000000006
5,5711,4,0.8263511657714844,0.7732542753219604,0.053096894174814224,0.08212094008922577,0.8307117819786072,NA,0.7117455005645752,0.2882545292377472,0.12941215932369232,0.7343664169311523,34.51557159423828,0.5036587119102478,0.49880462884902954,1670.4918212890625,21506.098000000016
5,5711,5,0.7736627459526062,0.7253953814506531,0.04826733469963074,0.10510534793138504,0.8763695955276489,NA,0.7198098301887512,0.28019019961357117,0.17143212258815765,0.7145869731903076,29.52140235900879,0.5591716170310974,0.39065563678741455,1487.778564453125,26199.436999999994
5,5711,6,0.7207723259925842,0.6782872080802917,0.042485158890485764,0.05086347088217735,0.8711600303649902,NA,0.6266109347343445,0.37338903546333313,0.16530165076255798,0.7717956900596619,23.442256927490234,0.5296781063079834,0.0966540277004242,1110.2923583984375,24941.297999999984
5,5711,7,0.4312989413738251,0.38253191113471985,0.04876704141497612,0.02949107624590397,0.8824613690376282,NA,0.6753810048103333,0.32461896538734436,0.07085815072059631,0.8328283429145813,18.499189376831055,0.45744675397872925,NA,620.3341064453125,21454.388
5,5754,1,0.8999484777450562,0.8724392652511597,0.027509240433573723,0.045361313968896866,0.9065031409263611,NA,0.7263574600219727,0.27364256978034973,0.1073310449719429,0.5298461318016052,50.4125862121582,0.5093713402748108,0.67327117919921875,2049.84033203125,35914.36899999999
5,5754,2,0.894047200679779,0.8812063932418823,0.012840778566896915,0.02514783851802349,0.8932544589042664,NA,0.6121364831924438,0.38786354660987854,0.10814853012561798,0.560014009475708,45.507965087890625,0.4697470963001251,0.6982453465461731,2103.7119140625,25592.138999999996
5,5754,3,0.9263555407524109,NA,NA,0.11629246175289154,0.8736053109169006,NA,0.6944167613983154,0.3055832087993622,0.11268800497055054,0.5248494744300842,39.53215789794922,0.474148690700531,0.5931936502456665,1864.00390625,21645.86600000001
5,5754,4,0.8473387360572815,0.811677098274231,0.035661663860082626,0.0636959969997406,0.8458714485168457,NA,0.7627637386322021,0.23723624646663666,0.11736909300088882,0.5474192500114441,34.621009826660156,0.5140281915664673,0.6156795024871826,1697.450927734375,22006.657999999992
5,5754,5,0.8911599516868591,0.8616741299629211,0.029485788196325302,0.037222981452941895,0.8625420928001404,NA,0.8240926265716553,0.17590735852718353,0.1000765711069107,0.5414280891418457,29.406095504760742,0.5157183408737183,0.36295339465141296,1682.5289306640625,25040.74100000001
5,5754,6,0.7970746159553528,0.7572847008705139,0.03978990763425827,0.05979172885417938,0.9247418642044067,NA,0.8447575569152832,0.15524247288703918,0.12822744250297546,0.5197686553001404,23.336585998535156,0.5111513733863831,0.1047421246767044,1161.0128173828125,19121.456999999995
5,5754,7,0.3987296223640442,0.38216155767440796,0.01656806282699108,0.02672002650797367,0.8904345035552979,NA,0.842970609664917,0.1570294052362442,0.1057368591427803,0.587637722492218,18.26731300354004,0.5461860299110413,NA,638.5201416015625,19268.094000000005
